original_step_uid,sub_step_uid,case_external_id,original_step_number,sub_step_index,sub_action_text,sub_expected_text,alignment_mode,original_mapping_status,mapped_keyword_id,mapping_confidence,mapping_notes,mapping_status,canonical_action,element_alias,android_locator_by,android_locator_value,ios_locator_by,ios_locator_value
CCU-230489-1,CCU-230489-1-S1,CCU-230489,1,1,使用LCD 點選Options,關閉的不該被回應 Check,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230489-1,CCU-230489-1-S2,CCU-230489,1,2,點選Config,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230489-1,CCU-230489-1-S3,CCU-230489,1,3,關閉其中之一,,expected_attached_to_first,unmapped,KW-ALIAS-CLOSE,manual,from step splitting parser v1; prefill_v1:close_or_disable,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230489-1,CCU-230489-1-S4,CCU-230489,1,4,執行語音命令 Check Tank Levels Bug#1456,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230488-1,CCU-230488-1-S1,CCU-230488,1,1,在 My RV 頁面,語音皆有回應,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230488-1,CCU-230488-1-S2,CCU-230488,1,2,點選中間下面的麥克風,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230488-1,CCU-230488-1-S3,CCU-230488,1,3,執行語音 Turn on Climate Control,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230488-1,CCU-230488-1-S4,CCU-230488,1,4,執行語音 Turn off Climate Control,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230488-1,CCU-230488-1-S5,CCU-230488,1,5,執行語音 Cool RV,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230488-1,CCU-230488-1-S6,CCU-230488,1,6,執行語音 Heat RV,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230488-1,CCU-230488-1-S7,CCU-230488,1,7,執行語音 Shutdown RV Bug#1466,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-1,CCU-230487-1-S1,CCU-230487,1,1,在 My RV 頁面,無回應,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-1,CCU-230487-1-S2,CCU-230487,1,2,在Controls分類 點選右邊三個點點,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-1,CCU-230487-1-S3,CCU-230487,1,3,將 Living Room 編輯為 Light1 Kitchen 編輯為 Light2 Bedroom 編輯為 Light3 Bathroom 編輯為 Light4,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-1,CCU-230487-1-S4,CCU-230487,1,4,使用語音 Turn on Living Room Bug#1515,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-2,CCU-230487-2-S1,CCU-230487,2,1,在 My RV 頁面,無回應,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-2,CCU-230487-2-S2,CCU-230487,2,2,在Controls分類 點選右邊三個點點,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-2,CCU-230487-2-S3,CCU-230487,2,3,將 Living Room 編輯為 Light1 Kitchen 編輯為 Light2 Bedroom 編輯為 Light3 Bathroom 編輯為 Light4,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-2,CCU-230487-2-S4,CCU-230487,2,4,使用語音 Turn on Kitchen Bug#1515,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-4,CCU-230487-4-S1,CCU-230487,4,1,在 My RV 頁面,無回應,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-4,CCU-230487-4-S2,CCU-230487,4,2,在Controls分類 點選右邊三個點點,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-4,CCU-230487-4-S3,CCU-230487,4,3,將 Living Room 編輯為 Light1 Kitchen 編輯為 Light2 Bedroom 編輯為 Light3 Bathroom 編輯為 Light4,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-4,CCU-230487-4-S4,CCU-230487,4,4,使用語音 Turn on Bedroom Bug#1515,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-5,CCU-230487-5-S1,CCU-230487,5,1,在 My RV 頁面,無回應,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-5,CCU-230487-5-S2,CCU-230487,5,2,在Controls分類 點選右邊三個點點,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-5,CCU-230487-5-S3,CCU-230487,5,3,將 Living Room 編輯為 Light1 Kitchen 編輯為 Light2 Bedroom 編輯為 Light3 Bathroom 編輯為 Light4,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-5,CCU-230487-5-S4,CCU-230487,5,4,使用語音 Turn on Bathroom Bug#1515,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-6,CCU-230487-6-S1,CCU-230487,6,1,在 My RV 頁面,Living Room 燈亮,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-6,CCU-230487-6-S2,CCU-230487,6,2,在Controls分類 點選右邊三個點點,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-6,CCU-230487-6-S3,CCU-230487,6,3,將 Light1 編輯為 Living Room Light2 編輯為 Kitchen Light3 編輯為 Bedroom Light4 編輯為 Bathroom,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-6,CCU-230487-6-S4,CCU-230487,6,4,使用語音 Turn on Living Room Bug#1515,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-7,CCU-230487-7-S1,CCU-230487,7,1,在 My RV 頁面,Kitchen 燈亮,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-7,CCU-230487-7-S2,CCU-230487,7,2,在Controls分類 點選右邊三個點點,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-7,CCU-230487-7-S3,CCU-230487,7,3,將 Light1 編輯為 Living Room Light2 編輯為 Kitchen Light3 編輯為 Bedroom Light4 編輯為 Bathroom,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-7,CCU-230487-7-S4,CCU-230487,7,4,使用語音 Turn on Kitchen Bug#1515,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-8,CCU-230487-8-S1,CCU-230487,8,1,在 My RV 頁面,Bedroom 燈亮,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-8,CCU-230487-8-S2,CCU-230487,8,2,在Controls分類 點選右邊三個點點,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-8,CCU-230487-8-S3,CCU-230487,8,3,將 Light1 編輯為 Living Room Light2 編輯為 Kitchen Light3 編輯為 Bedroom Light4 編輯為 Bathroom,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-8,CCU-230487-8-S4,CCU-230487,8,4,使用語音 Turn on Bedroom Bug#1515,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-9,CCU-230487-9-S1,CCU-230487,9,1,在 My RV 頁面,Bathroom 燈亮,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-9,CCU-230487-9-S2,CCU-230487,9,2,在Controls分類 點選右邊三個點點,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230487-9,CCU-230487-9-S3,CCU-230487,9,3,將 Light1 編輯為 Living Room Light2 編輯為 Kitchen Light3 編輯為 Bedroom Light4 編輯為 Bathroom,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230487-9,CCU-230487-9-S4,CCU-230487,9,4,使用語音 Turn on Bathroom Bug#1515,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230484-1,CCU-230484-1-S1,CCU-230484,1,1,在 My RV 頁面,正常打開燈光100％(不是Reading mode模式）,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230484-1,CCU-230484-1-S2,CCU-230484,1,2,在 Modes 點選 Reading Mode,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230484-1,CCU-230484-1-S3,CCU-230484,1,3,使用語音 Hey power pro ，all lights 100% Bug #1383,,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230478-1,CCU-230478-1-S1,CCU-230478,1,1,使用 remote mode 登入,儲存所編輯的大小,expected_attached_to_first,unmapped,KW-ALIAS-LOGIN-FLOW,manual,from step splitting parser v1; prefill_v2:login_flow,manual_only,tap,login_button,pending,pending,pending,pending
CCU-230478-1,CCU-230478-1-S2,CCU-230478,1,2,在My RV頁面,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230478-1,CCU-230478-1-S3,CCU-230478,1,3,點擊右上方 Sensors,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230478-1,CCU-230478-1-S4,CCU-230478,1,4,在 Propane Sensors 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230478-1,CCU-230478-1-S5,CCU-230478,1,5,點擊已加入的 Propane Sensor 右邊 「>」符號,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230478-1,CCU-230478-1-S6,CCU-230478,1,6,點擊在Settings 分類右邊 筆進入編輯,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230478-1,CCU-230478-1-S7,CCU-230478,1,7,調整Tank Size （調整所需大小） Bug#1106,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230477-1,CCU-230477-1-S1,CCU-230477,1,1,在Settings頁面,Output8 設定是 AwningRetract 1,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,settings_button,pending,pending,pending,pending
CCU-230477-1,CCU-230477-1-S2,CCU-230477,1,2,Account Setting 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230477-1,CCU-230477-1-S3,CCU-230477,1,3,點擊Edit Module Configuration,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230477-1,CCU-230477-1-S4,CCU-230477,1,4,點擊New ConFigur ation,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230477-1,CCU-230477-1-S5,CCU-230477,1,5,點擊3511A，點擊3511B，點擊Continue,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230477-1,CCU-230477-1-S6,CCU-230477,1,6,在Modules分類，點擊Output Slots,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230477-1,CCU-230477-1-S7,CCU-230477,1,7,檢查Output8 Bug#1111,,expected_attached_to_first,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,assert_visible,todo_alias,pending,pending,pending,pending
CCU-200-1,CCU-200-1-S1,CCU-200,1,1,在My RV頁面,依照指示一次調整好 Light1~Light8 燈號的亮度,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-200-1,CCU-200-1-S2,CCU-200,1,2,Modes分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-200-1,CCU-200-1-S3,CCU-200,1,3,點擊Reading Mode (閱讀模式）,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-179-1,CCU-179-1-S1,CCU-179,1,1,連續點擊Light1~Light8開關,Iot 面板顯示燈號如自己點擊順序開或關,index_aligned,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230616-1,CCU-230616-1-S1,CCU-230616,1,1,點擊左上角的名稱,名稱字串均正常顯示,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230616-1,CCU-230616-1-S2,CCU-230616,1,2,"修改名稱為""lovelovelove""",,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230616-1,CCU-230616-1-S3,CCU-230616,1,3,點擊右上方 Save 儲存,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,save_button,pending,pending,pending,pending
CCU-230616-1,CCU-230616-1-S4,CCU-230616,1,4,點擊右上方 Disconnect 斷線,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230616-1,CCU-230616-1-S5,CCU-230616,1,5,點擊remote mode #1013,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230617-1,CCU-230617-1-S1,CCU-230617,1,1,Settings 頁面,不該出有出現,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,settings_button,pending,pending,pending,pending
CCU-230617-1,CCU-230617-1-S2,CCU-230617,1,2,APP 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230617-1,CCU-230617-1-S3,CCU-230617,1,3,找尋 Safety Lock Bug#1017,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230618-1,CCU-230618-1-S1,CCU-230618,1,1,在 My RV 頁面,顯示 : Master Control MAX,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230618-1,CCU-230618-1-S2,CCU-230618,1,2,Controls 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230618-1,CCU-230618-1-S3,CCU-230618,1,3,Master Control 亮度調整為MAX值 Bug#1047,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230619-1,CCU-230619-1-S1,CCU-230619,1,1,Settings 頁面,回覆答案正確,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,settings_button,pending,pending,pending,pending
CCU-230619-1,CCU-230619-1-S2,CCU-230619,1,2,RV 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230619-1,CCU-230619-1-S3,CCU-230619,1,3,點擊 Power Pro Companion,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230619-1,CCU-230619-1-S4,CCU-230619,1,4,輸入 Why can't voice commands control the awning?,,expected_attached_to_first,unmapped,KW-ALIAS-INPUT,manual,from step splitting parser v1; prefill_v1:input_text,manual_only,input,todo_alias,pending,pending,pending,pending
CCU-230619-1,CCU-230619-1-S5,CCU-230619,1,5,送出 Bug#1048,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,submit_button,pending,pending,pending,pending
CCU-230620-1,CCU-230620-1-S1,CCU-230620,1,1,在 My RV 頁面,成功加入8個,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,success_message,pending,pending,pending,pending
CCU-230620-1,CCU-230620-1-S2,CCU-230620,1,2,點擊右上方 Sensors,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230620-1,CCU-230620-1-S3,CCU-230620,1,3,點擊 TPMS Sensors 一次加入8個 Bug#1084,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230621-1,CCU-230621-1-S1,CCU-230621,1,1,在 Settings 頁面,沒有訊號格,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,settings_button,pending,pending,pending,pending
CCU-230621-1,CCU-230621-1-S2,CCU-230621,1,2,在 RV 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230621-1,CCU-230621-1-S3,CCU-230621,1,3,點擊 Wi-Fi Control,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230621-1,CCU-230621-1-S4,CCU-230621,1,4,點擊 Clear/Disconnect,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230621-1,CCU-230621-1-S5,CCU-230621,1,5,查看右上角 Wi-Fi 圖示 Bug#1274,,expected_attached_to_first,unmapped,KW-ALIAS-CHECK,manual,from step splitting parser v1; prefill_v1:ui_or_device_check,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230622-1,CCU-230622-1-S1,CCU-230622,1,1,"語音命令 ""Hey power pro""",回應電池電量,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230622-1,CCU-230622-1-S2,CCU-230622,1,2,"語音命令 ""check battery level"" Bug#1276",,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230624-1,CCU-230624-1-S1,CCU-230624,1,1,設定好Wi-Fi,回覆燈光定時器,expected_attached_to_first,unmapped,KW-ALIAS-SET,manual,from step splitting parser v1; prefill_v1:set_or_select,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230624-1,CCU-230624-1-S2,CCU-230624,1,2,"使用語音 ""Hey power pro""",,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230624-1,CCU-230624-1-S3,CCU-230624,1,3,"使用語音 ""set light timer 1 hour"" Bug#1382",,expected_attached_to_first,unmapped,KW-ALIAS-DEVICE-STATE,manual,from step splitting parser v1; prefill_v2:device_state,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230625-1,CCU-230625-1-S1,CCU-230625,1,1,在 Settings 頁面,顯示可連接的 WiFi,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,wifi_status_label,pending,pending,pending,pending
CCU-230625-1,CCU-230625-1-S2,CCU-230625,1,2,RV 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230625-1,CCU-230625-1-S3,CCU-230625,1,3,點擊 Wi-Fi Control,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230625-1,CCU-230625-1-S4,CCU-230625,1,4,點擊右上角 Wi-Fi 圖示 Bug#1500,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,wifi_status_label,pending,pending,pending,pending
CCU-230673-1,CCU-230673-1-S1,CCU-230673,1,1,點擊Settings,QRcode 正常可用,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,otp_field,pending,pending,pending,pending
CCU-230673-1,CCU-230673-1-S2,CCU-230673,1,2,點擊Scan Bug#1569,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,scan_button,pending,pending,pending,pending
CCU-230674-1,CCU-230674-1-S1,CCU-230674,1,1,點擊Settings,出現我打的字，出現語音說的字,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,settings_button,pending,pending,pending,pending
CCU-230674-1,CCU-230674-1-S2,CCU-230674,1,2,點擊Power Pro Companion,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230674-1,CCU-230674-1-S3,CCU-230674,1,3,點擊靜音,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230674-1,CCU-230674-1-S4,CCU-230674,1,4,點擊麥克風,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230674-1,CCU-230674-1-S5,CCU-230674,1,5,說HI,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230674-1,CCU-230674-1-S6,CCU-230674,1,6,輸入文字（打字）說ＨＩ,,expected_attached_to_first,unmapped,KW-ALIAS-INPUT,manual,from step splitting parser v1; prefill_v1:input_text,manual_only,input,todo_alias,pending,pending,pending,pending
CCU-230674-1,CCU-230674-1-S7,CCU-230674,1,7,點擊麥克風,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230674-1,CCU-230674-1-S8,CCU-230674,1,8,說HI Bug#1580,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230675-1,CCU-230675-1-S1,CCU-230675,1,1,在 My RV 頁面,正確配上電子門鎖回到頁面,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230675-1,CCU-230675-1-S2,CCU-230675,1,2,Controls 分類,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,todo_alias,pending,pending,pending,pending
CCU-230675-1,CCU-230675-1-S3,CCU-230675,1,3,點擊 Door Lock 右邊的齒輪,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230675-1,CCU-230675-1-S4,CCU-230675,1,4,點擊正中間的➕,,expected_attached_to_first,unmapped,KW-ALIAS-CLICK,manual,from step splitting parser v1; prefill_v1:ui_action_click,manual_only,tap,todo_alias,pending,pending,pending,pending
CCU-230675-1,CCU-230675-1-S5,CCU-230675,1,5,掃描ＱＲ code （正確配上） Bug#1601,,expected_attached_to_first,unmapped,,,from step splitting parser v1,unmapped,tap,otp_field,pending,pending,pending,pending
